# object_name   ref_object  relative_start_x relative_start_y   end_x end_y 
Snake4732   Ladder4240  14226 6128   -1 1 
Snake4733   Snake1932  -10306 17637   -2 5 
Ladder4734   Ladder3917  -14276 14706   2 -4 
Snake4735   Ladder309  3461 618   2 5 
Snake4736   Ladder4318  43310 -22979   0 1 
Ladder4737   Ladder3095  -7188 -4806   -4 -4 
Snake4738   Ladder3039  -3523 37130   -3 4 
Ladder4739   Snake3940  6744 -27617   5 -2 
Snake4740   Ladder3588  14974 -13234   0 2 
Snake4741   Ladder406  20508 21134   2 1 
Ladder4742   Snake4695  -12917 -17981   -1 -5 
Ladder4743   Ladder115  -41082 -39617   -1 -2 
Snake4744   Ladder1247  -19009 6344   -5 4 
Ladder4745   Snake3054  -17318 5834   2 -5 
Snake4746   Snake804  26839 38129   -2 2 
Ladder4747   Snake2531  11553 22266   -4 -2 
Snake4748   Ladder1974  45370 -1109   -1 1 
Ladder4749   Snake2810  22214 31898   0 -5 
Snake4750   Snake1553  23486 11901   2 1 
Ladder4751   Ladder4047  1598 39108   -5 -1 
Ladder4752   Snake486  -37897 -30063   5 -1 
Ladder4753   Snake4151  5539 -11932   -5 -1 
Ladder4754   Ladder3006  -14861 -17081   5 -4 
Ladder4755   Snake4543  5520 -16150   2 -3 
Snake4756   Ladder2748  11750 17450   1 2 
Snake4757   Ladder1265  18275 -23759   -2 2 
Snake4758   Ladder310  -21216 -14538   1 4 
Ladder4759   Snake3898  -35076 13406   -4 -5 
Snake4760   Ladder2610  43582 31227   -2 2 
Snake4761   Snake2428  -37338 5996   -4 5 
Snake4762   Ladder3193  27207 -29092   3 5 
Snake4763   Snake2696  12156 14700   -2 3 
Ladder4764   Snake518  2630 3623   3 -3 
Ladder4765   Ladder3450  -4315 -14667   2 -1 
Ladder4766   Snake1567  -3899 -14723   4 -3 
Snake4767   Ladder1822  18077 8193   -2 4 
Ladder4768   Snake883  -24243 -1423   3 -4 
Ladder4769   Ladder4098  -17310 42857   0 -4 
Ladder4770   Ladder3927  -7622 -18209   1 -3 
Snake4771   Snake2009  -15649 -28641   4 3 
Ladder4772   Snake155  -10921 24376   -5 -2 
Ladder4773   Ladder1963  6488 13984   3 -5 
Snake4774   Snake783  -22265 290   -4 2 
Ladder4775   Snake4337  -5449 -6803   0 -4 
Ladder4776   Ladder4045  7453 15842   -1 -3 
Snake4777   Snake3347  -24407 28472   2 5 
Snake4778   Ladder3147  -31553 -7356   -4 5 
Ladder4779   Ladder1049  35937 16313   -5 -4 
Ladder4780   Ladder2489  27312 12643   4 -5 
Snake4781   Snake3021  -22353 -20718   -2 3 
Snake4782   Snake3494  36028 -47327   0 5 
Ladder4783   Snake1106  17838 -7977   5 -1 
Ladder4784   Snake4480  23059 46716   0 -4 
Ladder4785   Ladder1622  -1329 3004   5 -5 
Snake4786   Ladder3409  -12995 8656   -5 2 
Snake4787   Ladder2184  -3309 45764   -5 4 
Ladder4788   Ladder349  -3506 -182   1 -2 
Ladder4789   Ladder350  5371 -18760   3 -1 
Ladder4790   Snake195  -6245 33523   0 -5 
Ladder4791   Snake2480  29586 45184   5 -4 
Snake4792   Snake1904  9561 9410   -3 3 
Snake4793   Snake2348  -938 -33880   5 5 
Ladder4794   Ladder1133  23752 -4917   0 -5 
Ladder4795   Snake4124  -29789 -4778   2 -2 
Snake4796   Ladder494  10520 25206   0 3 
Ladder4797   Ladder3715  25237 24246   -3 -1 
Snake4798   Ladder3872  19769 41703   2 3 
Ladder4799   Ladder3645  -36127 -767   2 -4 
Ladder4800   Ladder105  25928 -26215   4 -2 
Snake4801   Snake4636  46193 -33218   0 3 
Snake4802   Ladder4523  926 -5867   3 3 
Ladder4803   Snake2726  10204 24190   -2 -1 
Ladder4804   Ladder1586  -11469 19336   3 -1 
Snake4805   Snake4563  -4679 25854   0 1 
Ladder4806   Ladder1725  5236 -7181   1 -3 
Ladder4807   Ladder692  36159 23223   -1 -1 
Ladder4808   Ladder3802  1919 -20248   4 -4 
Ladder4809   Snake1938  4237 27030   -5 -1 
Snake4810   Ladder2489  -5250 -1742   -1 4 
Snake4811   Snake761  18633 -12630   -4 5 
Ladder4812   Ladder4772  27205 17900   1 -2 
Snake4813   Snake4554  14912 25642   4 3 
Snake4814   Ladder594  -29387 7042   -5 2 
Snake4815   Snake197  47544 -8700   -3 5 
Ladder4816   Ladder4373  -13196 24141   -5 -2 
Snake4817   Snake2137  -15154 44939   4 3 
Ladder4818   Snake2438  -2186 7965   0 -4 
Ladder4819   Snake1454  -36354 -4069   -2 -1 
Ladder4820   Ladder1726  28028 -7281   4 -2 
Ladder4821   Snake1319  -30826 -11519   4 -1 
Ladder4822   Snake3940  -18847 -20692   -2 -4 
Snake4823   Snake4417  36683 -10426   1 3 
Snake4824   Ladder3235  -12147 -20260   -3 3 
Snake4825   Snake953  20221 7472   -1 3 
Ladder4826   Ladder4114  -35805 -19123   4 -1 
Ladder4827   Snake797  19279 10553   3 -2 
Snake4828   Ladder2587  11750 25729   -3 1 
Snake4829   Ladder1551  24930 -10929   1 1 
Ladder4830   Ladder2890  -35176 -3993   -1 -2 
Snake4831   Snake4654  15820 1448   2 5 
Snake4832   Ladder2800  24925 -1902   -3 1 
Ladder4833   Snake207  17831 -22889   -3 -3 
Snake4834   Ladder4716  -23203 9569   -1 2 
Snake4835   Ladder676  -6958 4913   1 4 
Ladder4836   Snake4575  5232 38324   1 -4 
Snake4837   Snake1398  989 -18187   3 3 
Ladder4838   Snake500  16370 -24910   4 -1 
Snake4839   Ladder737  -11075 34829   2 4 
Snake4840   Snake1983  -15869 -16980   -3 2 
Ladder4841   Snake765  24352 28704   -4 -2 
Ladder4842   Snake1624  -14519 -2470   -3 -2 
Snake4843   Ladder3725  10091 -27889   3 2 
Ladder4844   Snake2090  -19874 22137   3 -3 
Snake4845   Ladder4617  -36397 6627   1 1 
Snake4846   Ladder2523  13989 -47083   1 3 
Ladder4847   Snake1925  31440 28984   5 -2 
Ladder4848   Snake621  -2552 11184   5 -1 
Snake4849   Snake474  -14079 23341   -3 1 
Snake4850   Snake1912  4213 -27110   0 3 
Snake4851   Ladder2655  -19953 -35078   -4 3 
Ladder4852   Ladder1494  -12477 -1526   0 -5 
Ladder4853   Snake621  14225 19035   1 -1 
Snake4854   Snake4758  32026 29174   -5 1 
Snake4855   Ladder4252  4360 -25292   0 2 
Snake4856   Ladder1169  6858 16450   3 5 
Ladder4857   Ladder3315  -20530 -10331   0 -5 
Ladder4858   Ladder3023  -31983 -11160   2 -4 
Ladder4859   Ladder2828  3321 -31622   0 -4 
Snake4860   Snake3142  -39004 -29847   -2 5 
Ladder4861   Ladder2463  18109 -22508   4 -1 
Ladder4862   Snake95  4975 24194   -3 -4 
Snake4863   Ladder1116  4484 11727   3 4 
Ladder4864   Ladder4347  44190 31580   -5 -1 
Snake4865   Snake4332  -15217 -20810   3 4 
Ladder4866   Snake4473  8358 -6306   -1 -3 
Ladder4867   Snake2149  -723 11102   2 -3 
Snake4868   Ladder77  12872 31883   -3 4 
Snake4869   Snake2218  40662 31741   1 5 
Snake4870   Ladder3165  -16228 3782   2 5 
Snake4871   Snake3436  17165 12187   5 4 
Ladder4872   Snake1368  4045 12849   5 -1 
Ladder4873   Ladder1085  -12948 -17860   3 -4 
Ladder4874   Ladder4594  -35184 33319   1 -1 
Snake4875   Snake2706  8895 -30940   2 1 
Snake4876   Ladder664  -32546 -4695   1 4 
Snake4877   Snake1505  -4821 -15563   -2 4 
Ladder4878   Snake2312  -7990 -10683   3 -5 
Snake4879   Snake4222  10071 -22412   -2 2 
Ladder4880   Snake3415  -866 -13795   -2 -4 
Snake4881   Ladder3156  25054 -2448   -3 1 
Snake4882   Ladder4830  12802 1579   4 1 
Snake4883   Ladder4166  -39953 21778   2 4 
Snake4884   Snake1056  15014 -35435   3 5 
Snake4885   Ladder4194  19299 35254   5 1 
Ladder4886   Snake3964  8756 -23949   -1 -4 
Snake4887   Snake2608  8950 -35901   3 4 
Snake4888   Ladder3212  1255 18559   1 2 
Snake4889   Ladder2121  -13365 -29567   3 2 
Ladder4890   Snake3652  -26117 36547   3 -2 
Snake4891   Ladder4116  -8314 42360   1 5 
Ladder4892   Ladder1783  -9235 -9851   1 -1 
Snake4893   Ladder2517  28121 -12694   3 4 
Snake4894   Ladder1199  39385 3857   5 2 
Snake4895   Snake2170  -2653 8412   2 2 
Snake4896   Snake4328  -41753 17075   -4 2 
Snake4897   Ladder308  -12019 20846   1 2 
Ladder4898   Snake2100  -11883 26944   4 -5 
Ladder4899   Snake106  27830 8869   -1 -3 
Ladder4900   Snake2825  -2988 -23547   0 -3 
Ladder4901   Snake3594  -10277 -8201   -1 -3 
Snake4902   Snake3867  13643 3282   1 1 
Ladder4903   Snake3073  -34093 -22776   -5 -1 
Snake4904   Snake566  15685 -10250   -1 5 
Ladder4905   Ladder3134  890 5100   -1 -5 
Snake4906   Ladder1207  -21311 6245   2 2 
Snake4907   Snake1108  3987 -26262   1 1 
Ladder4908   Ladder4677  22368 -16710   -1 -4 
Ladder4909   Snake4264  28497 31580   1 -3 
Snake4910   Snake2222  -35534 -14637   -1 2 
Ladder4911   Ladder1337  22604 -9472   0 -3 
Ladder4912   Ladder1612  2524 2715   -2 -3 
Ladder4913   Ladder1236  -5499 -408   -2 -5 
Snake4914   Ladder4768  4513 11324   -4 4 
Ladder4915   Snake668  33695 595   -3 -5 
Snake4916   Snake2766  -12591 18038   -1 3 
Snake4917   Ladder3046  -6200 15411   -1 2 
Ladder4918   Ladder471  22131 4826   -5 -1 
Ladder4919   Snake1982  -15604 33489   4 -1 
Snake4920   Snake2336  -386 2635   3 2 
Snake4921   Snake2469  -45269 -20432   4 5 
Ladder4922   Ladder1145  -981 30224   -4 -2 
Snake4923   Snake813  26366 -42447   1 3 
Ladder4924   Ladder3062  -4020 -43445   3 -1 
Snake4925   Snake1624  5324 17816   0 3 
Snake4926   Ladder560  38048 -10365   5 2 
Ladder4927   Snake1335  -10925 25702   3 -4 
Snake4928   Ladder617  -26601 28219   0 4 
Ladder4929   Snake461  -17718 -21786   -4 -2 
Ladder4930   Ladder2992  522 25813   0 -2 
Snake4931   Snake3049  1741 -2075   3 1 
Snake4932   Snake1403  2700 20390   -4 3 
Ladder4933   Snake2815  29722 -23022   -1 -5 
Ladder4934   Ladder2506  -8360 1958   5 -3 
Ladder4935   Ladder3712  26888 5578   0 -4 
Snake4936   Ladder3275  -36566 -33141   4 2 
Snake4937   Snake4481  -14586 9857   -5 5 
Snake4938   Ladder2157  -28595 9844   5 2 
Ladder4939   Snake1926  316 -23899   2 -1 
Ladder4940   Snake756  8142 -11281   3 -1 
Snake4941   Snake1850  -9023 -29329   5 3 
Snake4942   Snake4854  -39340 5687   -5 4 
Ladder4943   Snake461  -1473 15894   1 -2 
Snake4944   Snake1672  -21577 2608   -3 2 
Ladder4945   Ladder1285  29832 -19328   -5 -3 
Ladder4946   Ladder683  45448 -4014   2 -5 
Ladder4947   Ladder4298  -16968 48649   -4 -2 
Snake4948   Ladder1922  -16528 -2049   1 1 
Ladder4949   Ladder3386  -25334 23193   0 -2 
Snake4950   Snake1824  -25189 -7013   5 4 
Ladder4951   Snake856  291 14409   2 -3 
Snake4952   Ladder1418  -34484 -32448   -5 1 
Ladder4953   Snake4823  11153 27461   5 -1 
Snake4954   Ladder1822  5238 18899   -1 4 
Snake4955   Snake497  -9567 -23235   4 2 
Ladder4956   Ladder2302  5829 -26276   -2 -5 
Snake4957   Snake4375  -22177 -32236   4 1 
Snake4958   Ladder2203  -30377 16768   -3 4 
Snake4959   Snake1630  -22862 35372   1 1 
Snake4960   Snake3761  -18405 31004   -5 5 
Ladder4961   Ladder389  -19502 19306   5 -4 
Snake4962   Snake132  10490 5055   -4 1 
Snake4963   Ladder4609  3378 24645   -3 2 
Snake4964   Ladder2200  24719 38482   3 5 
Ladder4965   Snake237  39573 -19512   3 -3 
Ladder4966   Ladder1770  -32046 653   -4 -4 
Ladder4967   Ladder837  -13012 43390   3 -3 
Ladder4968   Snake2039  16948 35602   -2 -1 
Snake4969   Ladder4490  -4315 20920   -2 5 
Ladder4970   Snake2095  23089 14037   0 -2 
Ladder4971   Snake2361  77 -4469   -1 -4 
Ladder4972   Ladder1499  -14626 -2315   2 -1 
Snake4973   Ladder4407  -10377 -4233   3 1 
Ladder4974   Snake4539  -20520 45719   5 -5 
Ladder4975   Ladder1327  11531 -21154   0 -3 
Ladder4976   Ladder4546  -38427 -35741   5 -2 
Snake4977   Snake1072  10938 -724   -4 5 
Snake4978   Snake4357  -2407 -20913   3 2 
Ladder4979   Ladder3261  -505 8882   4 -1 
Snake4980   Snake3365  -43767 20780   -4 3 
Ladder4981   Snake4224  -17703 19851   -1 -3 
Ladder4982   Ladder4250  10925 11384   -5 -3 
Ladder4983   Snake2567  -35506 27644   -2 -2 
Ladder4984   Ladder3890  29637 23657   -2 -2 
Ladder4985   Ladder4611  -15236 2211   1 -1 
Snake4986   Ladder2393  -8641 -13483   -4 1 
Snake4987   Ladder2481  -17947 -12509   2 2 
Ladder4988   Snake144  7359 -25680   -3 -5 
Snake4989   Snake4664  -29262 -30195   -2 4 
Ladder4990   Snake4018  -34986 12677   -3 -3 
Ladder4991   Snake738  2539 -7693   0 -2 
Snake4992   Ladder1974  33224 36809   -4 5 
Ladder4993   Ladder3540  -245 13839   5 -5 
Snake4994   Snake3167  32338 19099   3 1 
Ladder4995   Snake1117  -1124 -43558   5 -4 
Snake4996   Snake1688  -3009 -13791   -4 5 
Snake4997   Ladder3417  -16882 -27276   5 3 
Snake4998   Snake585  25022 -8275   5 4 
Ladder4999   Snake1806  -8586 -23558   1 -5 
Ladder5000   Ladder1919  -27120 25303   -5 -1 
Ladder5001   Snake1876  28686 -9884   2 -4 
Snake5002   Ladder1997  -251 -20244   -1 3 
Ladder5003   Snake3447  8170 33012   3 -5 
Snake5004   Snake2846  28146 -23677   -3 3 
Snake5005   Ladder3909  -2125 -25640   4 4 
Ladder5006   Snake4865  -11466 24363   2 -2 
Snake5007   Ladder2364  4139 5315   -1 4 
Ladder5008   Ladder4961  7522 -22005   1 -2 
Ladder5009   Snake3639  -6173 -12237   -1 -2 
Snake5010   Ladder3212  9605 24554   5 1 
Snake5011   Ladder2584  -166 -38763   -5 4 
Ladder5012   Ladder4483  -12291 18503   1 -5 
Snake5013   Ladder3769  -17229 -30287   5 4 
Snake5014   Snake3922  21392 -34391   -5 2 
Snake5015   Ladder2844  22408 6549   1 5 
Snake5016   Ladder611  9095 -11595   -2 1 
Snake5017   Snake4422  6490 14662   5 3 
Ladder5018   Snake844  17074 12156   1 -3 
Snake5019   Ladder3980  7823 27054   3 4 
Snake5020   Snake386  9211 9493   -5 1 
Snake5021   Snake1165  1301 29641   -3 2 
Snake5022   Ladder946  31983 -7466   3 3 
Snake5023   Ladder4785  1605 182   -5 5 
Ladder5024   Snake1098  2661 -33772   2 -3 
Ladder5025   Ladder2982  -16705 16192   4 -5 
Ladder5026   Snake2392  5822 -10741   -2 -4 
Ladder5027   Snake3014  -7481 3714   -2 -5 
Snake5028   Snake2968  -20503 -12416   0 1 
Ladder5029   Ladder909  3778 16261   1 -4 
Snake5030   Ladder2928  17298 7582   -2 4 
Ladder5031   Snake4041  -27714 -39046   -2 -3 
Ladder5032   Ladder2203  -20454 1839   -1 -5 
Snake5033   Ladder2173  -41628 7471   1 3 
Ladder5034   Snake3066  -28322 -10258   -5 -2 
Ladder5035   Snake2586  -21092 32842   0 -5 
Snake5036   Ladder4430  27558 9251   3 2 
Ladder5037   Snake4735  -35521 7050   -3 -2 
Ladder5038   Ladder1909  8631 5371   2 -1 
Ladder5039   Ladder1790  -26533 -20229   0 -4 
Ladder5040   Snake1163  -8764 10306   3 -5 
Snake5041   Ladder874  1330 17426   -5 4 
Snake5042   Ladder4818  16262 4413   -3 2 
Ladder5043   Snake2959  3266 -3744   -5 -4 
Snake5044   Ladder1173  21274 -9490   -1 4 
Snake5045   Snake1162  15744 -4790   2 2 
Ladder5046   Snake4449  -11979 20364   -2 -3 
Ladder5047   Ladder3265  11545 2099   -4 -5 
Snake5048   Snake3164  -13972 23842   0 3 
Snake5049   Ladder1887  -3765 -34035   -2 3 
Snake5050   Ladder507  31084 -36556   -4 3 
Snake5051   Snake4158  19225 18981   -4 4 
Ladder5052   Snake1052  5293 -18474   -5 -3 
Ladder5053   Snake328  13670 42455   2 -1 
Snake5054   Snake1608  11354 -13280   0 4 
Ladder5055   Snake4237  6261 -25144   -5 -2 
Ladder5056   Ladder389  8642 16885   5 -1 
Snake5057   Snake3083  2229 -9467   5 3 
Ladder5058   Snake781  -16488 -10741   -3 -3 
Ladder5059   Ladder468  31065 11573   -4 -2 
Snake5060   Snake2927  -14655 12218   1 5 
Ladder5061   Snake1258  -8600 4752   1 -1 
Ladder5062   Snake3590  -26790 36934   4 -5 
Snake5063   Ladder2360  -18502 -6435   -3 1 
Snake5064   Ladder4542  24943 -3505   -3 1 
Snake5065   Ladder3092  33561 24123   -2 4 
Ladder5066   Snake4962  8686 4051   4 -2 
Snake5067   Ladder445  25833 20607   -1 3 
Snake5068   Ladder2966  599 35355   -2 3 
Ladder5069   Snake1242  33240 -30074   -3 -4 
Snake5070   Snake2574  -2976 -5296   -3 4 
Ladder5071   Ladder4007  -34616 -8554   -1 -2 
Ladder5072   Ladder2296  32585 8031   3 -3 
Snake5073   Snake4467  20749 -2085   5 1 
Snake5074   Snake2797  22586 16402   -2 4 
Ladder5075   Snake2498  -7684 18366   -2 -4 
Snake5076   Ladder2461  14604 1569   3 3 
Ladder5077   Snake1776  24183 7013   -1 -2 
Snake5078   Snake2218  14195 4683   -2 2 
Ladder5079   Snake733  -14467 -14857   5 -2 
Ladder5080   Snake4269  -12426 12906   2 -4 
Ladder5081   Ladder2717  19891 -23789   0 -4 
Ladder5082   Snake694  17454 10611   -1 -4 
Snake5083   Ladder3090  34477 -2084   -5 1 
Ladder5084   Snake3481  -13225 30985   -1 -4 
Snake5085   Snake3273  9075 31539   -3 5 
Snake5086   Snake4960  21533 7345   -2 5 
Ladder5087   Ladder2823  24068 11588   1 -5 
Ladder5088   Ladder2761  -12066 12339   -4 -3 
Ladder5089   Ladder282  -4013 -12229   -4 -4 
Snake5090   Ladder2687  -36582 2070   -2 5 
Snake5091   Snake2020  -8397 634   -1 2 
Snake5092   Snake2158  14680 -23446   5 5 
Ladder5093   Ladder2688  18006 -11289   4 -4 
Snake5094   Snake3414  -10633 -40285   1 5 
Snake5095   Ladder4943  -9819 3616   -3 4 
Snake5096   Ladder1423  4421 38987   -1 4 
Ladder5097   Ladder3199  14500 -21759   -4 -2 
Ladder5098   Snake1400  26064 -697   0 -2 
Ladder5099   Snake2344  -2311 14047   -1 -1 
Ladder5100   Ladder186  30938 -16454   1 -3 
Snake5101   Snake4664  -24709 -19616   4 5 
Snake5102   Snake1993  17118 10282   -5 5 
Snake5103   Ladder90  37143 -25885   3 1 
Snake5104   Ladder3851  22097 -33516   0 5 
Ladder5105   Snake4724  1319 -43102   0 -1 
Ladder5106   Ladder3417  -25816 5616   -2 -4 
Snake5107   Ladder134  24605 6120   -1 3 
Ladder5108   Ladder4233  32290 638   1 -4 
Snake5109   Snake3960  -546 37146   -4 5 
Ladder5110   Ladder1316  40910 -7336   0 -4 
Ladder5111   Snake324  -3715 27250   -4 -2 
Snake5112   Snake248  -16810 -24813   2 5 
Ladder5113   Snake2696  33270 -13562   -3 -2 
Ladder5114   Ladder4729  -1539 9340   5 -1 
Ladder5115   Ladder28  17613 1690   -2 -3 
Snake5116   Snake4644  10699 -20629   0 4 
Ladder5117   Ladder3360  22012 -4298   3 -3 
Snake5118   Ladder3551  -26095 -25040   -2 4 
Snake5119   Snake14  -956 17795   -3 2 
Ladder5120   Snake500  -5702 2036   5 -4 
Snake5121   Ladder1444  -43392 -5789   0 4 
Ladder5122   Snake4805  11918 -11460   -4 -3 
Ladder5123   Ladder850  20420 14429   -3 -5 
Ladder5124   Snake3269  -20845 13412   1 -4 
Ladder5125   Snake2781  17190 -101   2 -4 
Ladder5126   Ladder5035  -13988 -23436   -5 -2 
Ladder5127   Ladder4244  27962 35104   4 -4 
Ladder5128   Snake102  -40170 -11142   -1 -2 
Ladder5129   Ladder3939  -18902 -2385   1 -2 
Snake5130   Snake2387  16151 32105   -5 1 
Snake5131   Ladder2226  11352 150   -5 2 
Snake5132   Ladder651  -6273 -43239   3 2 
Snake5133   Snake2309  13049 -27078   -4 1 
Ladder5134   Ladder633  -14309 641   2 -2 
Ladder5135   Ladder751  -21521 -15568   -4 -5 
Ladder5136   Snake724  -4829 -6781   -4 -4 
Snake5137   Ladder130  11718 -26717   -3 2 
Snake5138   Ladder161  -10773 -31762   -3 1 
Snake5139   Ladder4093  -9006 9227   0 5 
Ladder5140   Snake1538  26380 3089   5 -2 
Ladder5141   Snake1144  7049 11108   3 -3 
Ladder5142   Snake176  35517 42678   -5 -5 
Snake5143   Ladder4462  32763 40759   1 5 
Ladder5144   Ladder4873  -6424 14141   0 -3 
Ladder5145   Snake3710  -10349 -4723   -1 -4 
Snake5146   Ladder77  15618 -12642   -1 3 
Ladder5147   Snake2586  -24562 31779   4 -1 
Ladder5148   Ladder836  8327 13393   1 -5 
Snake5149   Ladder2196  -15844 -34868   2 4 
Ladder5150   Snake2272  -6916 -6524   -1 -5 
Ladder5151   Ladder3885  12448 15361   1 -4 
Ladder5152   Ladder1889  5021 -10821   -3 -1 
Snake5153   Snake4266  4993 330   -4 3 
Snake5154   Ladder1555  3310 -487   3 1 
Snake5155   Snake4104  41112 23286   2 2 
Ladder5156   Ladder2614  9107 -7798   -1 -3 
Ladder5157   Snake113  -8209 4690   -1 -5 
Ladder5158   Ladder2956  -27312 -843   -4 -3 
Snake5159   Snake3821  -33846 4584   1 5 
Ladder5160   Snake3641  -4733 14566   -2 -2 
Ladder5161   Snake4563  26116 38587   -3 -1 
Ladder5162   Snake2059  -19057 31465   5 -5 
Snake5163   Snake2221  7510 24497   0 3 
Ladder5164   Ladder753  -6551 39126   4 -2 
Ladder5165   Snake4310  37089 12769   5 -2 
Snake5166   Ladder3193  31332 -42537   -1 5 
Ladder5167   Ladder4447  2399 -3032   -3 -1 
Snake5168   Snake1237  -23777 26230   5 2 
Snake5169   Snake2454  -1512 -1323   1 5 
Ladder5170   Ladder1120  497 22598   -4 -5 
Snake5171   Snake1939  10442 1656   -5 3 
Ladder5172   Ladder3306  -409 -11592   4 -1 
Ladder5173   Ladder2122  -23985 -3011   0 -3 
Ladder5174   Ladder1869  8843 13909   -2 -5 
Ladder5175   Ladder1120  -10823 9611   1 -5 
Snake5176   Ladder5084  -21518 -4097   4 5 
Ladder5177   Snake1791  3655 -7342   -3 -5 
Ladder5178   Snake2963  -10371 -13   2 -3 
Ladder5179   Ladder4642  1226 -18240   -4 -3 
Snake5180   Snake2861  -14563 13924   4 1 
Snake5181   Snake1824  11191 -2046   -2 1 
Ladder5182   Ladder1683  -20243 -25648   -2 -3 
Ladder5183   Snake1163  6431 11236   -1 -1 
Snake5184   Snake4332  2804 -3385   3 4 
Snake5185   Snake182  -9380 5543   0 5 
Ladder5186   Snake4925  7802 -25616   -2 -1 
Ladder5187   Snake4362  17669 -7238   4 -1 
Ladder5188   Ladder2578  -6467 26306   4 -5 
Ladder5189   Ladder2905  25411 -13536   1 -3 
Snake5190   Snake2104  -33616 -17744   -5 3 
Snake5191   Ladder2858  10844 38290   -1 5 
Ladder5192   Ladder2773  18061 -27577   4 -3 
Snake5193   Ladder2928  -11939 39211   5 5 
Snake5194   Snake4944  10976 -2875   2 1 
Snake5195   Snake4249  21597 851   -3 2 
Ladder5196   Snake2120  8392 45555   -2 -5 
Snake5197   Ladder3885  -5803 22988   5 4 
Snake5198   Ladder1581  -26268 44723   -5 4 
Snake5199   Snake1802  1958 9590   4 4 
Ladder5200   Ladder4342  4835 1958   -5 -1 
Snake5201   Snake3951  10344 26039   5 1 
Snake5202   Snake1953  -1876 -19655   -1 2 
Snake5203   Ladder2010  -14018 29483   -1 3 
Snake5204   Snake2851  17687 -7406   -3 1 
Ladder5205   Snake1769  3875 31947   -4 -4 
Ladder5206   Snake680  23996 11628   -2 -1 
Snake5207   Ladder3382  -40018 8814   2 5 
Ladder5208   Ladder2305  32443 8559   -3 -2 
Ladder5209   Snake4748  -34455 11018   -2 -5 
Snake5210   Ladder261  -34762 -6447   -5 3 
Ladder5211   Snake972  26511 5570   3 -5 
Snake5212   Ladder2550  10679 -824   0 5 
