# object_name   ref_object  relative_start_x relative_start_y   end_x end_y 
Snake3393   Snake2039  4255 -1981   2 1 
Snake3394   Snake1198  5802 3716   -2 5 
Snake3395   Ladder1330  2210 -7480   -3 1 
Ladder3396   Snake1732  -3679 -4351   2 -5 
Snake3397   Ladder197  -4102 -5903   4 3 
Snake3398   Ladder1132  1976 5363   5 5 
Snake3399   Snake1012  -5998 -4247   2 2 
Ladder3400   Ladder3247  8593 771   -5 -4 
Ladder3401   Ladder2217  -2548 4387   5 -2 
Ladder3402   Snake2870  -1029 -6211   -1 -4 
Ladder3403   Ladder2810  -80 -942   4 -3 
Ladder3404   Snake422  3565 1610   5 -1 
Snake3405   Ladder963  6270 5390   3 1 
Ladder3406   Snake477  -5131 -3249   -2 -1 
Ladder3407   Ladder511  5554 -3182   -2 -5 
Ladder3408   Snake2213  5668 -8258   -3 -5 
Ladder3409   Snake2856  -5219 4018   -4 -3 
Snake3410   Snake2784  -2577 4531   -3 3 
Snake3411   Snake1873  4772 -7653   -4 4 
Ladder3412   Snake834  6285 1415   4 -2 
Ladder3413   Ladder45  -6663 4013   -4 -4 
Snake3414   Snake1515  2204 -351   -5 2 
Snake3415   Snake1952  1640 -1718   -4 3 
Snake3416   Snake975  2015 -3322   1 1 
Snake3417   Snake3133  1738 4886   5 1 
Snake3418   Ladder148  -8 3610   1 3 
Ladder3419   Ladder1706  -5054 2778   -4 -3 
Ladder3420   Snake2622  1273 2836   -4 -5 
Snake3421   Ladder230  -1360 -100   5 4 
Snake3422   Snake104  -5836 -4796   -1 2 
Snake3423   Ladder3335  4549 -2106   0 2 
Ladder3424   Ladder123  -902 1486   0 -3 
Snake3425   Ladder2245  4052 4857   1 3 
Ladder3426   Snake2644  4621 -7949   -5 -1 
Ladder3427   Snake2498  3986 -1802   -2 -3 
Snake3428   Snake2085  -5312 1958   -3 4 
Snake3429   Ladder937  -3675 1129   -4 3 
Ladder3430   Ladder611  3953 -1149   3 -4 
Snake3431   Snake70  1817 1660   -4 2 
Ladder3432   Snake1726  -947 1360   3 -4 
Snake3433   Snake2363  -2759 -2264   3 5 
Snake3434   Snake3085  736 3097   -4 1 
Snake3435   Snake2808  -515 -3154   -4 5 
Snake3436   Snake2637  -5622 3566   1 5 
Ladder3437   Ladder2513  346 512   -5 -4 
Snake3438   Ladder11  -1738 -6601   -5 1 
Ladder3439   Ladder1358  8558 -807   2 -5 
Ladder3440   Ladder387  -511 -3916   3 -5 
Snake3441   Snake394  -179 957   4 4 
Snake3442   Snake710  -3730 -1408   3 5 
Snake3443   Ladder648  -4892 -2907   0 2 
Ladder3444   Snake2916  -3567 -8620   3 -4 
Snake3445   Snake2490  5286 5313   -2 2 
Snake3446   Ladder1718  7217 -2931   0 4 
Ladder3447   Ladder176  -5685 -8113   -5 -5 
Ladder3448   Ladder3061  949 1448   4 -2 
Snake3449   Ladder570  1414 755   -3 1 
Ladder3450   Ladder1329  -7120 -7527   5 -5 
Ladder3451   Snake3280  -1011 -2094   -1 -5 
Snake3452   Ladder1349  -5969 1731   -4 5 
Ladder3453   Snake126  -8014 1957   4 -3 
Snake3454   Snake373  2147 -4699   4 1 
Ladder3455   Ladder2430  -2176 -3809   -1 -5 
Snake3456   Ladder295  2896 -1840   5 5 
Ladder3457   Snake907  2207 2875   3 -5 
Snake3458   Snake451  1099 4599   3 5 
Ladder3459   Ladder747  8769 5997   3 -3 
Ladder3460   Snake297  1134 2596   -5 -2 
Snake3461   Ladder1861  4520 -8617   5 5 
Ladder3462   Snake809  1165 -5387   -5 -4 
Snake3463   Ladder2310  6560 2528   4 3 
Snake3464   Ladder486  -8879 -581   -1 3 
Snake3465   Ladder2480  3235 -1376   -1 3 
Ladder3466   Snake3201  -6439 -8587   -4 -2 
Ladder3467   Ladder2583  -4963 1651   -4 -3 
Snake3468   Ladder1979  -1608 -1284   3 3 
Snake3469   Ladder129  -334 3188   1 4 
Snake3470   Ladder2443  1882 -7657   4 3 
Snake3471   Snake969  -3562 2173   1 2 
Snake3472   Ladder691  -6702 3186   -1 5 
Ladder3473   Ladder2732  -585 -7555   3 -3 
Snake3474   Ladder227  -7582 1718   4 1 
Snake3475   Ladder1508  -8181 -2290   0 5 
Ladder3476   Snake532  4180 5913   -2 -3 
Snake3477   Ladder2851  5370 1929   -4 1 
Snake3478   Snake588  2907 382   1 5 
Snake3479   Snake473  -209 -326   4 5 
Ladder3480   Snake2039  5151 2335   1 -5 
Ladder3481   Ladder569  1801 190   -1 -5 
Snake3482   Ladder548  1819 -161   -2 3 
Ladder3483   Ladder2837  1087 2559   4 -5 
Snake3484   Snake1472  522 177   -5 5 
Ladder3485   Ladder1266  -3645 -2361   5 -3 
Snake3486   Ladder313  1087 -6086   1 5 
Snake3487   Snake379  -7803 4753   5 5 
Ladder3488   Snake2218  -7288 -1301   -4 -3 
Snake3489   Snake3124  2400 -4131   5 1 
Ladder3490   Snake384  4863 8263   1 -5 
Ladder3491   Snake849  2385 -1844   4 -1 
Snake3492   Snake3170  273 4739   -5 4 
Ladder3493   Ladder3372  2023 -1895   4 -4 
Ladder3494   Ladder174  2223 -461   2 -1 
Snake3495   Ladder2633  -5360 -6986   -1 1 
Ladder3496   Snake252  449 -588   4 -3 
Ladder3497   Snake382  -4650 1226   -2 -2 
Ladder3498   Ladder3286  -233 2298   -3 -3 
Snake3499   Ladder2054  -8664 -5595   -5 1 
Snake3500   Snake1139  7445 4453   4 2 
Snake3501   Ladder1752  1757 -5844   -3 4 
Snake3502   Snake2520  -394 -310   -4 2 
Ladder3503   Snake769  -1804 -2586   4 -5 
Ladder3504   Snake3452  6412 3122   5 -5 
Snake3505   Ladder2729  -1424 126   -5 1 
Snake3506   Ladder2293  195 -2970   3 1 
Ladder3507   Ladder1486  6626 2930   2 -2 
Ladder3508   Ladder3180  -4047 202   -1 -5 
Snake3509   Ladder2092  6615 -4312   0 4 
Ladder3510   Snake2891  8873 -2062   2 -5 
Snake3511   Ladder65  -3006 -3362   4 5 
Snake3512   Snake196  -782 -5236   4 4 
Ladder3513   Snake1848  -2098 410   0 -4 
Ladder3514   Snake1521  6488 994   -1 -2 
Ladder3515   Snake3003  4525 -2136   3 -4 
Ladder3516   Snake2373  3670 -89   5 -3 
Snake3517   Snake496  6212 -4269   2 2 
Ladder3518   Snake1907  -4156 -394   1 -5 
Snake3519   Snake1714  -4563 1077   -4 5 
Snake3520   Snake3162  6047 -6882   3 3 
Snake3521   Snake3520  -4354 9106   -5 4 
Ladder3522   Ladder3493  3305 3802   -1 -4 
Ladder3523   Snake362  -461 -1861   1 -4 
Snake3524   Ladder3101  -8610 5728   0 5 
Snake3525   Ladder465  175 -4155   -3 4 
Snake3526   Ladder990  1590 -1422   -4 2 
Snake3527   Ladder2407  -5116 7712   4 2 
Ladder3528   Ladder1155  1260 8050   -4 -1 
Ladder3529   Ladder984  -3406 922   1 -3 
Ladder3530   Ladder1080  -924 1943   -5 -3 
Snake3531   Snake3217  -332 1035   -5 4 
Ladder3532   Ladder614  3510 7563   2 -3 
Snake3533   Snake687  -5550 -1609   -3 4 
Ladder3534   Snake3042  -4294 3337   -4 -3 
Snake3535   Snake288  -2657 970   -3 5 
Ladder3536   Ladder3459  -2624 -1868   4 -3 
Snake3537   Snake1021  4798 -3962   -2 2 
Ladder3538   Snake2537  4334 5233   5 -4 
Ladder3539   Ladder1326  -3813 5145   -3 -2 
Snake3540   Ladder2610  847 3550   1 4 
Snake3541   Ladder3346  -1996 -975   4 2 
Ladder3542   Ladder3161  7654 -1480   -2 -3 
Snake3543   Ladder2703  -7714 2443   -4 4 
Ladder3544   Snake723  1390 -376   5 -4 
Ladder3545   Ladder3491  -2602 4719   -5 -1 
Snake3546   Ladder3010  2004 1439   -4 2 
Ladder3547   Ladder726  -1661 2496   -1 -2 
Ladder3548   Ladder73  1613 3797   1 -1 
Snake3549   Snake3411  -1237 3721   -3 2 
Snake3550   Snake47  1177 35   -3 2 
Snake3551   Ladder1119  1277 -7753   3 1 
Snake3552   Snake3338  1344 -843   -1 3 
Ladder3553   Ladder1621  -607 -1761   -1 -5 
Ladder3554   Ladder2145  -7641 5864   0 -1 
Ladder3555   Ladder955  7748 5879   0 -5 
Ladder3556   Snake3080  -6127 2057   -3 -1 
Snake3557   Ladder139  5476 671   1 4 
Snake3558   Ladder702  669 5739   -3 2 
Ladder3559   Ladder2396  2651 -501   -2 -2 
Snake3560   Snake1835  705 4126   3 3 
Snake3561   Snake540  2084 -2109   -2 2 
Snake3562   Ladder2189  7150 3773   -5 3 
Ladder3563   Snake910  2950 3415   1 -5 
Snake3564   Snake775  2051 -332   5 2 
Ladder3565   Snake2917  -1731 -3526   -3 -3 
Ladder3566   Snake3387  -1977 -2153   -1 -1 
Snake3567   Snake547  -2659 -5115   1 5 
Snake3568   Ladder2592  3006 306   2 4 
Ladder3569   Snake1981  -6138 -4482   1 -4 
Ladder3570   Ladder1041  863 693   -2 -3 
Ladder3571   Ladder3488  -1006 -7728   -5 -2 
Ladder3572   Snake1488  -106 7282   -1 -5 
Ladder3573   Snake1161  2147 2290   3 -3 
Ladder3574   Ladder1289  6844 -4520   -3 -5 
Snake3575   Snake2387  -2520 2827   -4 3 
Snake3576   Snake1062  -4846 -1123   5 5 
Snake3577   Snake999  4348 5480   -3 4 
Snake3578   Snake529  3829 2460   1 2 
Ladder3579   Ladder2940  1455 -733   2 -5 
Ladder3580   Ladder2616  6091 3559   1 -1 
Ladder3581   Ladder386  -1198 -888   -4 -4 
Snake3582   Ladder2542  6036 898   1 2 
Snake3583   Snake2187  -4792 -4202   1 4 
Snake3584   Ladder1862  -5561 7493   -5 1 
Ladder3585   Snake3049  728 1381   0 -2 
Snake3586   Ladder4  -7132 425   4 2 
Snake3587   Ladder944  8551 -1410   1 2 
Snake3588   Snake1747  -4130 -931   4 1 
Snake3589   Ladder1102  1091 -2807   0 5 
Ladder3590   Snake3379  4084 -3789   1 -3 
Ladder3591   Snake2476  3333 448   -2 -3 
Ladder3592   Snake2797  -2061 5376   -2 -2 
Snake3593   Snake1371  -4203 -3902   2 4 
Snake3594   Snake2701  1201 -1095   4 4 
Snake3595   Ladder2170  -6734 1779   5 1 
Ladder3596   Snake2132  -531 3674   2 -4 
Ladder3597   Ladder4  -4885 -545   0 -1 
Snake3598   Ladder3079  6452 -2494   -2 2 
Snake3599   Snake1961  -6177 -934   1 3 
Ladder3600   Snake3356  1572 -5709   2 -5 
Snake3601   Snake868  5189 2165   2 4 
Snake3602   Ladder878  1545 -6804   3 3 
Snake3603   Snake2163  -6029 402   1 2 
Snake3604   Snake2304  4370 -4821   2 2 
Ladder3605   Ladder3139  -1944 2822   1 -5 
Snake3606   Ladder2019  6413 4260   5 1 
Snake3607   Snake2211  -133 2440   2 2 
Ladder3608   Ladder393  3940 955   1 -3 
Snake3609   Snake3567  1507 5484   -2 4 
Snake3610   Snake1871  -6345 3013   -5 3 
Snake3611   Snake3383  1739 -7871   4 4 
Snake3612   Ladder923  -4951 2092   5 1 
Ladder3613   Snake888  7009 6396   5 -5 
Ladder3614   Snake2324  4507 -3113   -4 -1 
Snake3615   Ladder1147  2004 -5872   2 3 
Ladder3616   Ladder2475  -6253 -6305   -5 -4 
Ladder3617   Snake470  -6099 2346   -1 -5 
Snake3618   Ladder3396  -330 9438   -2 4 
Snake3619   Snake2218  -531 -140   -4 3 
Ladder3620   Snake2544  340 -5213   -1 -2 
Snake3621   Ladder820  2368 -1257   -5 5 
Ladder3622   Snake3184  -632 761   -4 -5 
Ladder3623   Ladder119  5273 619   1 -3 
Ladder3624   Snake1936  4915 8139   4 -4 
Ladder3625   Snake3077  -2707 8521   4 -3 
Ladder3626   Snake1490  418 -2865   2 -4 
Snake3627   Snake1427  -128 590   -3 3 
Snake3628   Snake764  480 -3373   3 5 
Ladder3629   Ladder2593  -3757 -5955   0 -5 
Snake3630   Snake2843  -2711 8658   -2 1 
Snake3631   Snake1270  -3193 120   -5 1 
Snake3632   Snake1299  -8731 -1744   2 3 
Ladder3633   Snake2449  -4834 1435   -2 -5 
Snake3634   Ladder1423  6101 -7498   -3 2 
Snake3635   Ladder2214  642 -1146   4 3 
Ladder3636   Snake2180  -1788 4355   3 -4 
Snake3637   Snake1142  11 535   1 3 
Snake3638   Ladder3278  963 -8881   -3 2 
Snake3639   Ladder1278  481 7693   -2 2 
Ladder3640   Snake1500  -2554 2591   1 -1 
Snake3641   Ladder3189  -851 3614   0 5 
Ladder3642   Ladder3209  -7437 -7905   1 -1 
Ladder3643   Snake3338  2971 -2525   3 -2 
Snake3644   Snake112  -137 105   1 4 
Ladder3645   Ladder181  -1556 1961   1 -1 
Ladder3646   Snake154  4315 3601   -2 -5 
Snake3647   Ladder1782  4150 4355   -4 2 
Ladder3648   Ladder2934  1689 -1820   0 -2 
Snake3649   Ladder2320  -3474 -5282   4 2 
Snake3650   Ladder893  7440 4780   4 5 
Snake3651   Snake1887  -840 4221   -4 3 
Snake3652   Snake3606  834 -3668   2 4 
Ladder3653   Ladder1446  -4481 3568   -5 -4 
Snake3654   Snake1122  -458 460   0 4 
Ladder3655   Snake2558  6871 3579   3 -3 
Snake3656   Snake370  877 -5792   1 2 
Snake3657   Snake1195  -6652 2227   2 3 
Snake3658   Snake2302  4759 3110   3 5 
Ladder3659   Snake777  -3419 -1696   5 -2 
Ladder3660   Ladder3626  2309 6599   0 -4 
Snake3661   Ladder2705  2904 -22   0 3 
Ladder3662   Ladder2245  5055 -1131   -4 -1 
Ladder3663   Ladder95  1591 -2472   -5 -2 
Ladder3664   Snake2886  1579 -295   4 -4 
Snake3665   Snake2685  1105 -4877   -1 3 
Ladder3666   Snake1964  2124 477   1 -2 
Ladder3667   Snake3339  -1711 -1337   -5 -5 
Snake3668   Snake2811  -1014 -2207   2 3 
Ladder3669   Ladder287  -2563 -384   0 -3 
Ladder3670   Snake2612  -1 1659   2 -1 
Ladder3671   Ladder3226  -8443 -2506   3 -5 
Snake3672   Ladder2145  965 8470   -3 2 
Snake3673   Ladder3348  2393 308   1 4 
Ladder3674   Ladder1322  4331 -7650   -2 -4 
Snake3675   Ladder645  -5929 -3206   2 1 
Snake3676   Snake574  -5990 -2144   -5 4 
Ladder3677   Ladder327  -735 -2270   1 -2 
Snake3678   Ladder2312  -3203 -2611   -5 3 
Snake3679   Ladder2093  -5469 396   -4 4 
Snake3680   Snake1046  -6465 5207   -2 5 
Snake3681   Ladder728  -3348 -1583   -4 5 
Ladder3682   Snake3474  2448 -3501   -1 -3 
Snake3683   Ladder2584  727 -2170   0 1 
Ladder3684   Snake3328  3716 6257   4 -1 
Snake3685   Snake1633  -7110 -2179   -4 1 
Snake3686   Ladder1787  1485 -1485   -4 2 
Ladder3687   Ladder2325  254 6938   3 -5 
Ladder3688   Ladder137  -4358 -4168   -4 -1 
Snake3689   Snake1901  2200 -2905   -2 5 
Snake3690   Snake723  2676 1417   3 5 
Ladder3691   Snake3415  -2788 4021   4 -3 
Snake3692   Snake3281  -2417 2202   5 4 
Ladder3693   Snake2549  -1383 1428   1 -3 
Ladder3694   Ladder286  5855 4515   2 -4 
Snake3695   Snake720  4964 6066   1 2 
Ladder3696   Snake2700  -869 -3763   -5 -1 
Snake3697   Ladder732  -60 -544   5 4 
Snake3698   Snake3393  -2022 -1327   0 5 
Ladder3699   Snake1462  257 2613   -1 -4 
Ladder3700   Snake2164  -5783 -5823   1 -2 
Snake3701   Ladder735  -8178 -3752   -5 3 
Snake3702   Ladder2303  -4027 3185   4 3 
Snake3703   Snake699  682 -681   4 5 
Ladder3704   Ladder730  -2258 -554   1 -5 
Snake3705   Snake3543  5594 -6212   -1 4 
Ladder3706   Ladder385  -3485 -2749   3 -1 
Snake3707   Snake2591  4141 4866   -4 1 
Snake3708   Snake3046  -6197 -119   2 1 
Ladder3709   Ladder3072  5633 2315   5 -3 
Ladder3710   Snake55  3262 14   1 -2 
Ladder3711   Ladder2147  6392 -5124   0 -1 
Snake3712   Snake746  5763 3993   0 2 
Snake3713   Snake1924  2453 -170   4 2 
Snake3714   Ladder2303  -2115 1053   4 2 
Ladder3715   Snake1350  1395 1431   -3 -2 
Ladder3716   Snake2653  657 -1948   -4 -3 
Ladder3717   Snake2767  4953 5490   -5 -3 
Snake3718   Ladder580  -652 -2760   5 3 
Ladder3719   Snake2533  -2555 2024   4 -4 
Snake3720   Ladder1253  314 2037   -2 4 
Snake3721   Ladder1903  5531 -212   -4 1 
Snake3722   Snake546  -613 -3045   -5 3 
Snake3723   Ladder166  4907 5617   -1 2 
Snake3724   Ladder677  -6293 5845   -5 5 
Snake3725   Snake2160  1487 -2874   0 2 
Snake3726   Ladder2450  -4721 -1956   3 5 
Snake3727   Snake2647  -4631 -4774   2 4 
Ladder3728   Ladder2284  3237 2063   -1 -1 
Snake3729   Snake3431  3083 -3078   -4 4 
Ladder3730   Snake2415  -2543 1274   5 -2 
Snake3731   Ladder2703  -7188 -3542   0 2 
Snake3732   Snake3102  1250 -4246   -1 2 
Snake3733   Snake3464  1605 -2121   2 2 
Snake3734   Snake88  -4959 -1781   1 3 
Snake3735   Snake1529  -4466 7362   5 3 
Snake3736   Snake3723  843 2557   1 2 
Ladder3737   Snake2377  -3051 4538   -2 -3 
Snake3738   Snake86  -819 2988   4 1 
Snake3739   Snake2330  2467 9125   3 2 
Snake3740   Snake1550  -1472 3574   1 3 
Ladder3741   Ladder1566  -5894 -4005   5 -5 
Snake3742   Snake3123  -2136 4774   -3 4 
Ladder3743   Ladder1384  3760 4809   -4 -1 
Ladder3744   Ladder117  5671 -1280   1 -4 
Snake3745   Snake1436  3160 -2639   1 3 
Snake3746   Snake496  7053 659   -2 4 
Snake3747   Ladder894  3375 -5082   5 3 
Ladder3748   Snake251  1924 6681   -1 -3 
Ladder3749   Snake3337  -6330 3625   -4 -5 
Snake3750   Ladder3327  4385 1747   -5 4 
Snake3751   Ladder1917  -587 343   3 5 
Snake3752   Snake1625  -4061 -7292   1 1 
Snake3753   Snake946  -75 6179   5 3 
Snake3754   Ladder2610  -1705 3042   2 5 
Snake3755   Snake1598  3265 4787   -3 2 
Snake3756   Ladder1230  6394 -1707   3 1 
Snake3757   Snake3041  7194 263   4 4 
Snake3758   Ladder2259  4555 530   4 1 
Snake3759   Snake1797  5976 4531   0 3 
Ladder3760   Ladder859  -6491 -216   3 -5 
Ladder3761   Ladder2625  -5800 -629   3 -1 
Snake3762   Ladder1386  -813 -1539   -2 3 
Ladder3763   Snake1198  4711 -4889   -1 -5 
Snake3764   Ladder2928  7024 -3690   -2 5 
Snake3765   Ladder1209  3545 338   -4 1 
Ladder3766   Ladder2227  -357 7458   -2 -1 
Snake3767   Snake3174  -1225 1596   -1 4 
Snake3768   Ladder2217  -3422 3398   -1 3 
Snake3769   Snake3656  58 5946   -2 1 
Ladder3770   Ladder825  -380 7104   4 -2 
Snake3771   Snake2393  1851 -2295   4 2 
Ladder3772   Ladder732  4948 6029   2 -2 
Snake3773   Snake1659  -4772 -6646   0 3 
Snake3774   Snake3665  2078 3759   2 2 
Snake3775   Snake3048  5445 5528   4 1 
Ladder3776   Ladder2666  402 4893   1 -2 
Snake3777   Ladder3314  -694 -3290   -3 2 
Snake3778   Snake671  2494 1163   -4 3 
Ladder3779   Ladder3327  4588 5070   5 -5 
Ladder3780   Ladder2951  -1194 5614   1 -4 
Snake3781   Ladder2362  1302 -3370   3 1 
Snake3782   Ladder2564  7522 3229   -4 1 
Snake3783   Snake2659  4687 -2021   0 2 
Ladder3784   Ladder2451  97 -5942   5 -1 
Ladder3785   Snake644  -6364 -2307   1 -1 
Snake3786   Ladder3310  5177 7411   -1 5 
Ladder3787   Snake888  806 303   -1 -4 
Ladder3788   Snake20  -3587 6171   -5 -2 
Ladder3789   Ladder1971  1113 -2569   2 -3 
Ladder3790   Ladder821  -4466 -3692   4 -3 
Snake3791   Ladder1448  -8354 1018   4 1 
Snake3792   Ladder1253  -3081 559   2 1 
Snake3793   Snake2474  -2134 -1115   -2 5 
Snake3794   Snake15  4742 6902   3 2 
Snake3795   Snake640  1965 -3377   -2 2 
Ladder3796   Ladder1118  -4125 1463   0 -5 
Ladder3797   Ladder119  -3621 -1440   -4 -3 
Snake3798   Snake3074  -3541 5631   3 2 
Ladder3799   Ladder1672  1626 -6555   -4 -2 
Ladder3800   Ladder678  9294 -3358   2 -2 
Snake3801   Ladder1967  -904 5038   5 1 
Snake3802   Ladder444  -798 -3983   1 3 
Snake3803   Ladder266  3225 -751   -1 4 
Snake3804   Snake382  -7210 2976   -4 1 
Snake3805   Ladder2656  -1721 -7474   5 3 
Ladder3806   Snake1284  -2993 -1215   -3 -2 
Ladder3807   Ladder1713  -96 -4906   3 -3 
Snake3808   Snake3024  -1853 3254   0 4 
Snake3809   Ladder1518  -3584 -2567   5 3 
Snake3810   Snake1892  300 509   4 4 
Snake3811   Snake1396  5864 461   -5 5 
Snake3812   Snake1865  21 -7257   -1 4 
Ladder3813   Ladder1723  -3106 -4432   -1 -5 
Snake3814   Ladder3466  5321 4505   -4 3 
Ladder3815   Ladder1324  -3080 -8217   5 -5 
Ladder3816   Ladder1322  833 -6397   5 -4 
Snake3817   Ladder210  6712 1405   -5 3 
Snake3818   Ladder1671  -5196 613   0 4 
Snake3819   Ladder580  7938 -3158   -5 4 
Snake3820   Snake2243  7207 -2391   0 4 
Ladder3821   Snake2901  2852 5724   1 -4 
Snake3822   Snake368  2475 -7763   -3 5 
Ladder3823   Ladder3402  -4692 3161   2 -1 
Ladder3824   Ladder1767  6438 2069   3 -5 
Snake3825   Ladder923  1450 -4645   1 3 
Snake3826   Ladder579  -5162 3939   4 3 
Ladder3827   Ladder3412  -1116 2538   -2 -3 
Ladder3828   Snake1294  3595 7428   0 -1 
Ladder3829   Ladder1671  -7572 -3888   -1 -3 
Snake3830   Snake9  585 -359   1 3 
Ladder3831   Snake1994  388 -2981   -1 -1 
Snake3832   Ladder1236  6828 1279   -5 2 
Snake3833   Ladder2850  -2386 -1659   5 4 
Ladder3834   Ladder2012  -3 3563   -5 -4 
Ladder3835   Ladder2012  1036 3103   -3 -5 
Ladder3836   Ladder2031  -3175 -7058   -3 -3 
Ladder3837   Ladder328  261 -1393   5 -1 
Snake3838   Ladder3532  -2208 -3551   5 5 
Snake3839   Ladder507  7192 311   -4 1 
Ladder3840   Ladder4  -2623 -4268   2 -5 
Snake3841   Ladder212  -2081 4938   -5 2 
Ladder3842   Snake792  -3581 2841   3 -1 
Ladder3843   Ladder1967  -5686 371   0 -2 
Snake3844   Ladder747  2562 4393   3 5 
Snake3845   Ladder2291  -4203 1920   -4 3 
Snake3846   Ladder2692  1050 -2031   2 3 
Ladder3847   Snake1497  6705 -2569   0 -4 
Ladder3848   Ladder259  -1305 2289   -3 -2 
Ladder3849   Snake3177  4682 -1625   -5 -2 
Snake3850   Ladder1875  3262 -2140   5 4 
Ladder3851   Snake761  6497 -468   -4 -4 
Ladder3852   Snake2350  -6454 5163   0 -4 
Ladder3853   Ladder3324  8134 1080   -3 -2 
Snake3854   Ladder236  51 -594   4 2 
Ladder3855   Snake3350  4184 -3093   0 -5 
Snake3856   Snake2907  3344 -7633   -1 1 
Ladder3857   Snake2896  2526 -4011   -2 -2 
Ladder3858   Snake3681  2014 -3142   5 -3 
Ladder3859   Snake231  -5879 3475   4 -4 
Snake3860   Ladder3427  -2569 1202   -5 4 
Snake3861   Ladder3828  -20 -199   1 3 
Ladder3862   Ladder893  291 6071   0 -2 
Ladder3863   Snake317  3423 2127   4 -2 
Ladder3864   Snake3035  -4043 6086   -5 -3 
Snake3865   Snake2514  310 3136   -2 3 
Ladder3866   Snake2418  -2029 5665   4 -1 
Snake3867   Ladder2992  512 -1106   3 4 
Snake3868   Snake1064  687 1343   -4 3 
Ladder3869   Ladder3072  280 5700   -4 -5 
Ladder3870   Ladder3270  2314 -891   -3 -5 
Snake3871   Snake3337  -5905 6462   -2 4 
Ladder3872   Snake3416  -3667 6168   -4 -2 
Ladder3873   Ladder1448  -7189 3142   3 -4 
Ladder3874   Ladder3062  4338 -4760   0 -2 
Ladder3875   Ladder2531  235 1982   1 -2 
Ladder3876   Snake1146  -3510 -1697   -3 -5 
Snake3877   Ladder488  -2517 -921   -4 2 
Ladder3878   Snake315  -4558 7577   1 -3 
Snake3879   Snake2877  2505 -1866   5 3 
Snake3880   Snake787  5407 2006   -3 1 
Ladder3881   Ladder735  -8344 834   3 -5 
Ladder3882   Ladder2481  3698 -2274   -3 -1 
Ladder3883   Snake1427  2608 332   5 -1 
Ladder3884   Snake2968  -1666 1553   0 -5 
Snake3885   Snake2463  3003 -5101   1 5 
Snake3886   Ladder611  -453 894   -4 3 
Snake3887   Ladder3852  257 -8672   4 1 
Ladder3888   Snake1746  1328 1574   -2 -3 
Snake3889   Snake2270  -869 5875   -4 1 
Snake3890   Ladder2473  889 588   5 3 
Ladder3891   Ladder284  4248 4522   -3 -5 
Snake3892   Ladder1279  1874 288   0 4 
Snake3893   Snake1403  -4442 -4331   4 1 
Ladder3894   Ladder3060  -2369 2343   1 -1 
Snake3895   Ladder344  -4007 424   -1 4 
Snake3896   Snake1003  268 1557   2 2 
Ladder3897   Snake2741  -4144 -921   0 -3 
Ladder3898   Snake857  -7233 -4392   2 -2 
Ladder3899   Snake2294  -195 7084   0 -4 
Snake3900   Snake1094  7287 2496   -3 1 
Snake3901   Snake2701  -544 -2779   -5 1 
Snake3902   Snake1726  3000 2518   1 2 
Snake3903   Snake3296  1418 -567   4 4 
Snake3904   Snake232  -4966 -4016   -5 2 
Ladder3905   Ladder3426  -5410 4408   2 -1 
Ladder3906   Snake3612  -1479 -5339   -2 -1 
Ladder3907   Ladder1322  4893 -6574   2 -4 
Snake3908   Ladder655  -1041 -3437   -2 1 
Ladder3909   Ladder2264  6803 -7149   -3 -5 
Snake3910   Ladder2977  -1148 -1584   2 3 
Snake3911   Snake3385  -7083 -8083   -2 1 
Ladder3912   Snake377  -1905 -4150   0 -3 
Ladder3913   Snake3229  -1185 -1098   -5 -3 
Snake3914   Ladder652  -3519 3652   3 3 
Ladder3915   Ladder3843  6110 132   2 -4 
Snake3916   Snake398  -3333 -2795   2 1 
Ladder3917   Ladder2957  2167 -3978   5 -1 
Snake3918   Ladder1785  4949 -1334   -2 4 
Ladder3919   Snake687  -1371 4980   -3 -4 
Ladder3920   Ladder1640  1377 -2689   -2 -5 
Snake3921   Snake2497  4457 -220   -1 5 
Ladder3922   Snake2862  -8818 985   -4 -2 
Snake3923   Ladder2563  3171 3215   -2 1 
Snake3924   Ladder3547  255 -1733   2 5 
Snake3925   Ladder1878  431 -1244   4 1 
Snake3926   Snake3230  3381 -1864   -3 1 
Ladder3927   Ladder3116  179 -4058   -4 -2 
Snake3928   Ladder3396  47 2818   0 5 
Snake3929   Ladder2425  -3935 1792   3 5 
Ladder3930   Snake2960  4869 3001   -4 -4 
Snake3931   Ladder2148  -1619 -1888   -2 4 
Ladder3932   Snake2972  714 7301   5 -3 
Snake3933   Snake473  -3157 -1316   0 1 
Snake3934   Snake351  1019 -1138   3 4 
Snake3935   Ladder1947  6020 769   2 3 
Snake3936   Snake933  856 -2443   4 1 
Snake3937   Ladder2903  799 -1874   2 5 
Snake3938   Ladder3503  1271 2394   2 2 
Snake3939   Snake3203  1096 649   -4 5 
Snake3940   Snake239  5477 -1765   -2 2 
Snake3941   Snake1337  -1647 -4203   3 1 
Ladder3942   Snake556  709 -6370   2 -1 
Ladder3943   Ladder894  -3486 -2719   -1 -3 
Snake3944   Ladder3327  -2770 6850   -4 5 
Snake3945   Ladder1642  4587 -80   4 4 
Ladder3946   Ladder1751  -534 -7918   -1 -3 
Ladder3947   Snake1756  -1497 879   -5 -3 
Snake3948   Snake1724  6490 1661   -3 2 
